TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-04-07 12:42:23.632,0.6154770026519123,0.3046396706272871,-0.2242228039408196,0,0.2608053798011918,0.7226811457682273,-0.13852373681234,0,0.7928063179208057,1.054139612482882,0.4271828492365111,0,1.266557005266951,1.534206373738833,1.348709728469948,0,1.002534475709069,1.499561809420202,1.106254629358342,0,707.948717948718,785.3113553113553,807.8754578754579,568.5347985347986,904.5787545787546,-0.468262,0.017944,0.856323,6.280518,1.510315,2.437439,1,2,1,1,4,100.000000
2021-04-07 12:42:24.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:24.631,0.6154770026519123,0.3046396706272871,0.6829542297913305,0,0.2608053798011918,0.7226811457682273,0.5773155793333101,0,0.7928063179208057,1.054139612482882,0.6590837177935723,0,1.266557005266951,1.534206373738833,1.247384180802818,0,1.002534475709069,1.499561809420202,1.236361123245407,0,61.24542124542125,772.4175824175825,792.5641025641025,64.06593406593407,784.1025641025641,-0.448120,0.022766,0.870300,7.028198,0.859833,1.300964,1,2,4,1,4,100.000000
2021-04-07 12:42:24.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:25.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:25.672,0.6154770026519123,0.3046396706272871,-0.1996331174697347,0,0.2608053798011918,0.7226811457682273,0.0280383384403409,0,0.7928063179208057,1.054139612482882,0.3406804929966715,0,1.266557005266951,1.534206373738833,1.201849477118677,0,1.002534475709069,1.499561809420202,1.099081545378269,0,1193.882783882784,836.8864468864469,834.4688644688645,1170.10989010989,816.3369963369963,-0.432983,0.018860,0.875671,6.190796,1.629944,1.398163,1,2,4,1,4,100.000000
2021-04-07 12:42:26.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:26.651,0.6154770026519123,0.3046396706272871,0.6490606933896476,0,0.2608053798011918,0.7226811457682273,0.4250597665037225,0,0.7928063179208057,1.054139612482882,0.4791729507394858,0,1.266557005266951,1.534206373738833,1.254581480414092,0,1.002534475709069,1.499561809420202,1.104358306277075,0,269.5604395604396,788.5347985347986,786.9230769230769,344.9084249084249,937.6190476190476,-0.420715,0.015320,0.879700,6.093597,1.816864,2.512207,1,2,4,1,4,100.000000
2021-04-07 12:42:27.632,0.6154770026519123,0.3046396706272871,0.04272960462844838,0,0.2608053798011918,0.7226811457682273,-0.03632723096345346,0,0.7928063179208057,1.054139612482882,0.5575411545143723,0,1.266557005266951,1.534206373738833,1.258230332285743,0,1.002534475709069,1.499561809420202,0.8539117224964957,0,779.2673992673992,863.8827838827839,783.2967032967033,915.0549450549451,850.5860805860806,-0.420288,0.017456,0.881409,6.370239,2.310333,2.257996,1,2,4,1,4,100.000000
2021-04-07 12:42:28.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:28.649,0.6154770026519123,0.3046396706272871,0.07703097045438242,0,0.2608053798011918,0.7226811457682273,0.3212703615130873,0,0.7928063179208057,1.054139612482882,0.6563536982213301,0,1.266557005266951,1.534206373738833,1.214490887456864,0,1.002534475709069,1.499561809420202,0.7727354066219568,0,417.4358974358975,768.3882783882784,777.2527472527473,521.7948717948718,830.8424908424909,-0.427673,0.014648,0.875977,6.474915,2.743988,0.777588,1,2,2,1,4,100.000000
2021-04-07 12:42:29.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:29.640,0.6154770026519123,0.3046396706272871,0.2938923684032728,0,0.2608053798011918,0.7226811457682273,0.35372044488005,0,0.7928063179208057,1.054139612482882,0.5477921814217936,0,1.266557005266951,1.534206373738833,1.229246608569447,0,1.002534475709069,1.499561809420202,1.099473745223545,0,233.2967032967033,749.4505494505495,810.2930402930403,242.967032967033,630.5860805860806,-0.448608,0.018372,0.866150,2.901001,2.429962,7.648773,1,2,4,1,4,100.000000
2021-04-07 12:42:29.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:30.637,0.6154770026519123,0.3046396706272871,0.05767017012659586,0,0.2608053798011918,0.7226811457682273,0.06222256158540511,0,0.7928063179208057,1.054139612482882,0.6837804471030589,0,1.266557005266951,1.534206373738833,1.346907869970609,0,1.002534475709069,1.499561809420202,1.461176260615319,0,628.974358974359,805.4578754578755,799.4139194139194,822.3809523809524,851.3919413919414,-0.429382,0.033142,0.867798,11.289978,-1.614990,-12.067566,1,2,4,1,4,100.000000
2021-04-07 12:42:30.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:31.687,0.6154770026519123,0.3046396706272871,0.05527464466882685,0,0.2608053798011918,0.7226811457682273,0.0936615174216188,0,0.7928063179208057,1.054139612482882,0.5470510716666138,0,1.266557005266951,1.534206373738833,1.347065643030935,0,1.002534475709069,1.499561809420202,1.422780246704262,0,418.6446886446886,855.0183150183151,800.2197802197802,489.96336996337,830.4395604395604,0.041077,0.028381,1.006104,5.144043,-0.829926,-0.493469,1,2,4,1,2,100.000000
2021-04-07 12:42:32.672,0.6154770026519123,0.3046396706272871,0.2231822224998151,0,0.2608053798011918,0.7226811457682273,0.2448979326465848,0,0.7928063179208057,1.054139612482882,0.4561171197336423,0,1.266557005266951,1.534206373738833,1.311630917870949,0,1.002534475709069,1.499561809420202,1.29497488799394,0,6.446886446886447,890.8791208791209,788.5347985347986,56.81318681318682,808.6813186813187,-0.422241,0.046692,0.842285,7.058105,24.860382,-3.499146,1,2,2,1,4,100.000000
2021-04-07 12:42:33.682,0.6154770026519123,0.3046396706272871,0.2231822224998151,0,0.2608053798011918,0.7226811457682273,0.2448979326465848,0,0.7928063179208057,1.054139612482882,0.4561171197336423,0,1.266557005266951,1.534206373738833,1.311630917870949,0,1.002534475709069,1.499561809420202,1.29497488799394,0,1567.802197802198,779.6703296703297,826.007326007326,1595.201465201465,703.1135531135532,-0.472717,0.062561,0.854858,7.962799,1.764526,2.983246,1,2,4,1,2,100.000000
2021-04-07 12:42:34.682,0.6154770026519123,0.3046396706272871,-0.07317873188544236,0,0.2608053798011918,0.7226811457682273,-0.2745454127464538,0,0.7928063179208057,1.054139612482882,0.323200370956191,0,1.266557005266951,1.534206373738833,1.249458434243202,0,1.002534475709069,1.499561809420202,1.613189931691707,0,102.3443223443224,789.3406593406594,810.6959706959707,29.01098901098901,790.952380952381,-0.398560,0.065430,0.866760,7.416992,-22.161255,8.807678,1,2,1,1,2,100.000000
2021-04-07 12:42:35.636,0.6154770026519123,0.3046396706272871,-0.4885774333679506,0,0.2608053798011918,0.7226811457682273,-0.7104160536857574,0,0.7928063179208057,1.054139612482882,0.1006749137359035,0,1.266557005266951,1.534206373738833,1.286050865203254,0,1.002534475709069,1.499561809420202,1.716635707873759,0,113.6263736263736,767.1794871794872,734.5421245421246,198.2417582417582,726.8864468864469,-0.363953,0.060669,0.896545,9.136658,22.931366,-3.686066,1,2,4,1,2,100.000000
2021-04-07 12:42:36.689,0.6154770026519123,0.3046396706272871,-0.4076641700184833,0,0.2608053798011918,0.7226811457682273,-0.7394511044648977,0,0.7928063179208057,1.054139612482882,0.01545108738538413,0,1.266557005266951,1.534206373738833,1.296732682111539,0,1.002534475709069,1.499561809420202,1.710967862140803,0,40.29304029304029,750.6593406593407,771.2087912087912,0,802.2344322344322,-0.445496,0.064331,0.869690,5.884247,2.729034,3.401947,1,2,4,1,2,100.000000
2021-04-07 12:42:37.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:37.633,0.6154770026519123,0.3046396706272871,-0.4076641700184833,0,0.2608053798011918,0.7226811457682273,-0.7394511044648977,0,0.7928063179208057,1.054139612482882,0.01545108738538413,0,1.266557005266951,1.534206373738833,1.296732682111539,0,1.002534475709069,1.499561809420202,1.710967862140803,0,250.6227106227106,802.6373626373627,809.8901098901099,319.1208791208791,823.5897435897436,-0.471313,-0.003296,0.856995,4.897308,0.328979,2.766418,1,2,1,1,2,100.000000
2021-04-07 12:42:37.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:38.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:38.695,0.6154770026519123,0.3046396706272871,0.8958973132300697,0,0.2608053798011918,0.7226811457682273,0.6517027279947984,0,0.7928063179208057,1.054139612482882,0.6158669383519714,0,1.266557005266951,1.534206373738833,1.472247889317435,0,1.002534475709069,1.499561809420202,1.352372190171385,0,1522.673992673993,809.8901098901099,797.8021978021978,1562.967032967033,672.893772893773,-0.479614,0.007812,0.854370,1.114044,2.863617,15.065765,1,2,1,1,4,100.000000
2021-04-07 12:42:39.645,0.6154770026519123,0.3046396706272871,0.4582223777679728,0,0.2608053798011918,0.7226811457682273,0.3183869131367484,0,0.7928063179208057,1.054139612482882,0.5690082026076382,0,1.266557005266951,1.534206373738833,1.520581574787612,0,1.002534475709069,1.499561809420202,1.399655612307849,0,0,817.948717948718,786.9230769230769,461.3553113553114,722.8571428571429,-0.450745,-0.106140,0.883545,4.919739,-6.347809,-2.639313,1,2,4,1,4,100.000000
2021-04-07 12:42:40.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:40.752,0.6154770026519123,0.3046396706272871,0.8447783323040574,0,0.2608053798011918,0.7226811457682273,0.8024921330997766,0,0.7928063179208057,1.054139612482882,0.7651688797780678,0,1.266557005266951,1.534206373738833,1.48760688473723,0,1.002534475709069,1.499561809420202,1.595706312960668,0,1625.018315018315,794.981684981685,805.8608058608058,1568.205128205128,1108.864468864469,-0.424072,-0.052551,0.885315,26.094055,-3.289795,-6.669312,1,4,4,1,4,100.000000
2021-04-07 12:42:41.700,0.6154770026519123,0.3046396706272871,0.5783925421572691,0,0.2608053798011918,0.7226811457682273,0.2468856897291698,0,0.7928063179208057,1.054139612482882,0.8288058219155792,0,1.266557005266951,1.534206373738833,1.353157514826353,0,1.002534475709069,1.499561809420202,1.08413974813295,0,1289.78021978022,803.040293040293,830.8424908424909,1473.516483516484,838.4981684981685,-0.397705,0.041321,0.899536,4.568329,4.658051,1.315918,1,2,1,1,2,100.000000
2021-04-07 12:42:42.648,0.6154770026519123,0.3046396706272871,0.5142897005693596,0,0.2608053798011918,0.7226811457682273,0.4261941193439924,0,0.7928063179208057,1.054139612482882,0.8275705986271584,0,1.266557005266951,1.534206373738833,1.295287968685313,0,1.002534475709069,1.499561809420202,1.126588174524514,0,441.2087912087912,779.2673992673992,811.0989010989011,539.92673992674,757.5091575091575,-0.466492,0.024231,0.861084,7.454376,2.601929,2.803802,1,2,1,1,2,100.000000
2021-04-07 12:42:42.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:43.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:43.645,0.6154770026519123,0.3046396706272871,0.8255475590553532,0,0.2608053798011918,0.7226811457682273,0.824987751347328,0,0.7928063179208057,1.054139612482882,0.8910993332377709,0,1.266557005266951,1.534206373738833,1.230548984803472,0,1.002534475709069,1.499561809420202,1.118522119793431,0,143.4432234432234,835.6776556776557,801.4285714285714,227.6556776556777,937.6190476190476,-0.433411,0.040344,0.875488,12.404022,-1.428070,-9.054413,1,2,4,1,4,100.000000
2021-04-07 12:42:44.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:44.693,0.6154770026519123,0.3046396706272871,0.1570752492434101,0,0.2608053798011918,0.7226811457682273,0.3215414690151325,0,0.7928063179208057,1.054139612482882,0.5740183558575398,0,1.266557005266951,1.534206373738833,1.215166409769483,0,1.002534475709069,1.499561809420202,0.9736857459420593,0,1494.468864468864,787.7289377289378,798.6080586080586,1454.578754578755,927.5457875457876,-0.413574,-0.004028,0.889343,6.003876,2.444916,1.480408,1,2,1,1,4,100.000000
2021-04-07 12:42:45.669,0.6154770026519123,0.3046396706272871,0.02046069796992049,0,0.2608053798011918,0.7226811457682273,-0.02501337229089305,0,0.7928063179208057,1.054139612482882,0.5510315845559723,0,1.266557005266951,1.534206373738833,1.310070799696723,0,1.002534475709069,1.499561809420202,0.9153499103850262,0,1035.531135531136,838.901098901099,789.3406593406594,955.3479853479854,788.5347985347986,-0.450256,0.024109,0.861816,5.487976,1.951447,4.553375,1,2,4,1,2,100.000000
2021-04-07 12:42:46.654,0.6154770026519123,0.3046396706272871,0.5608766259626912,0,0.2608053798011918,0.7226811457682273,0.3229245760236604,0,0.7928063179208057,1.054139612482882,0.6195741012829248,0,1.266557005266951,1.534206373738833,1.205215148324796,0,1.002534475709069,1.499561809420202,1.095148271712303,0,60.43956043956044,767.1794871794872,799.8168498168499,0,834.8717948717949,-0.427429,0.029297,0.872620,5.682373,1.570129,4.284210,1,2,4,1,4,100.000000
2021-04-07 12:42:47.655,0.6154770026519123,0.3046396706272871,0.634449859099288,0,0.2608053798011918,0.7226811457682273,0.4806298555430839,0,0.7928063179208057,1.054139612482882,0.7769207090612943,0,1.266557005266951,1.534206373738833,1.300312700346594,0,1.002534475709069,1.499561809420202,1.243163983742785,0,126.5201465201465,754.6886446886447,782.893772893773,6.446886446886447,825.6043956043957,-0.428406,0.033264,0.872803,5.988922,2.310333,0.209351,1,2,1,1,4,100.000000
2021-04-07 12:42:48.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:48.680,0.6154770026519123,0.3046396706272871,0.4546259018415711,0,0.2608053798011918,0.7226811457682273,0.5833348718428218,0,0.7928063179208057,1.054139612482882,0.8588369935069904,0,1.266557005266951,1.534206373738833,1.41843159134591,0,1.002534475709069,1.499561809420202,1.143727543412551,0,325.1648351648352,796.5934065934066,812.3076923076924,176.8864468864469,610.8424908424909,-0.403687,0.024231,0.882385,6.228180,1.420593,1.368256,1,2,1,1,4,100.000000
2021-04-07 12:42:49.662,0.6154770026519123,0.3046396706272871,0.03564788302297817,0,0.2608053798011918,0.7226811457682273,0.2818820494168786,0,0.7928063179208057,1.054139612482882,0.4632348012876956,0,1.266557005266951,1.534206373738833,1.527544206541534,0,1.002534475709069,1.499561809420202,1.089464429721119,0,634.6153846153846,782.0879120879121,795.7875457875458,477.4725274725275,661.6117216117216,-0.404358,0.028076,0.888550,5.959015,2.130890,1.958923,1,2,4,1,4,100.000000
2021-04-07 12:42:50.691,0.6154770026519123,0.3046396706272871,-0.147921318385783,0,0.2608053798011918,0.7226811457682273,0.0792099337877184,0,0.7928063179208057,1.054139612482882,0.2238544345222095,0,1.266557005266951,1.534206373738833,1.358719069555056,0,1.002534475709069,1.499561809420202,1.070872786669312,0,195.018315018315,785.7142857142858,777.2527472527473,66.48351648351648,657.1794871794872,-0.404846,0.008972,0.884644,4.867401,2.930908,3.274841,1,2,4,1,4,100.000000
2021-04-07 12:42:50.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:51.662,0.6154770026519123,0.3046396706272871,0.6107356369715657,0,0.2608053798011918,0.7226811457682273,0.6671781028678392,0,0.7928063179208057,1.054139612482882,0.8599385914195491,0,1.266557005266951,1.534206373738833,1.215391369202815,0,1.002534475709069,1.499561809420202,1.073940519367951,0,543.1501831501831,775.2380952380953,807.8754578754579,329.1941391941392,963.0036630036631,-0.373901,0.066345,0.919373,7.334747,-3.835602,7.469330,1,2,1,1,4,100.000000
2021-04-07 12:42:52.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:52.679,0.6154770026519123,0.3046396706272871,0.5848872047916275,0,0.2608053798011918,0.7226811457682273,0.6357789350586269,0,0.7928063179208057,1.054139612482882,0.8691893172535358,0,1.266557005266951,1.534206373738833,1.31827705302687,0,1.002534475709069,1.499561809420202,1.279589900174637,0,343.6996336996337,754.2857142857143,788.9377289377289,361.8315018315018,830.8424908424909,-0.397461,0.031555,0.892090,6.250610,2.243042,2.100983,1,2,4,1,4,100.000000
2021-04-07 12:42:53.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:53.679,0.6154770026519123,0.3046396706272871,0.06133767905657653,0,0.2608053798011918,0.7226811457682273,-0.1342690173023407,0,0.7928063179208057,1.054139612482882,0.5075385392734452,0,1.266557005266951,1.534206373738833,1.29430009520624,0,1.002534475709069,1.499561809420202,0.9875981963743925,0,143.4432234432234,727.6923076923077,752.2710622710623,51.97802197802198,750.2564102564103,-0.392334,0.025208,0.892761,7.088013,1.996307,1.143951,1,2,4,1,4,100.000000
2021-04-07 12:42:54.652,0.6154770026519123,0.3046396706272871,0.006211807604973314,0,0.2608053798011918,0.7226811457682273,-0.1274536385568373,0,0.7928063179208057,1.054139612482882,0.3756051084840294,0,1.266557005266951,1.534206373738833,1.25464659551198,0,1.002534475709069,1.499561809420202,1.007244643275248,0,1360.695970695971,815.934065934066,830.0366300366301,1564.175824175824,779.2673992673992,-0.390076,0.027649,0.896606,5.921631,1.809387,2.564545,1,2,1,1,4,100.000000
2021-04-07 12:42:55.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:55.670,0.6154770026519123,0.3046396706272871,0.5311144364434059,0,0.2608053798011918,0.7226811457682273,0.4866149445433589,0,0.7928063179208057,1.054139612482882,0.8581545643948093,0,1.266557005266951,1.534206373738833,1.191278036814945,0,1.002534475709069,1.499561809420202,1.068130479958298,0,847.3626373626374,794.981684981685,781.6849816849817,728.0952380952381,640.6593406593407,-0.394043,0.035767,0.896362,6.003876,2.699127,3.013153,1,2,1,1,4,100.000000
2021-04-07 12:42:56.683,0.6154770026519123,0.3046396706272871,0.7450990137628557,0,0.2608053798011918,0.7226811457682273,0.7364597642816271,0,0.7928063179208057,1.054139612482882,0.8891689612526178,0,1.266557005266951,1.534206373738833,1.264686140170301,0,1.002534475709069,1.499561809420202,1.069053602527193,0,203.0769230769231,787.7289377289378,832.8571428571429,54.7985347985348,788.1318681318681,-0.382019,0.028137,0.895020,5.413208,2.056122,5.353394,1,2,4,1,2,100.000000
2021-04-07 12:42:57.674,0.6154770026519123,0.3046396706272871,0.4273991756523886,0,0.2608053798011918,0.7226811457682273,0.3823867936483977,0,0.7928063179208057,1.054139612482882,0.5105373221873267,0,1.266557005266951,1.534206373738833,1.271516872611014,0,1.002534475709069,1.499561809420202,1.04944006583152,0,1280.10989010989,863.8827838827839,801.4285714285714,1374.798534798535,586.6666666666666,-0.374268,0.050415,0.899536,6.684265,3.297272,-0.695343,1,2,4,1,2,100.000000
2021-04-07 12:42:58.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:42:58.696,0.6154770026519123,0.3046396706272871,0.2788715291721881,0,0.2608053798011918,0.7226811457682273,0.5169559773166363,0,0.7928063179208057,1.054139612482882,0.910598701689456,0,1.266557005266951,1.534206373738833,1.252563603018231,0,1.002534475709069,1.499561809420202,0.9580517244833674,0,976.3003663003664,804.2490842490843,801.8315018315019,920.2930402930403,715.6043956043957,-0.379761,0.042603,0.899414,6.841278,2.654266,2.467346,1,2,1,1,2,100.000000
2021-04-07 12:42:59.708,0.6154770026519123,0.3046396706272871,0.4707684168732967,0,0.2608053798011918,0.7226811457682273,0.4400692778463271,0,0.7928063179208057,1.054139612482882,0.8836164833729032,0,1.266557005266951,1.534206373738833,1.362666803809577,0,1.002534475709069,1.499561809420202,0.8898533530333905,0,593.1135531135532,789.3406593406594,790.952380952381,654.7619047619048,844.5421245421246,-0.385376,0.042297,0.899475,6.183319,2.437439,2.527161,1,2,4,1,2,100.000000
2021-04-07 12:43:00.653,0.6154770026519123,0.3046396706272871,0.3899428793437297,0,0.2608053798011918,0.7226811457682273,0.2815135354454014,0,0.7928063179208057,1.054139612482882,0.7315802379169352,0,1.266557005266951,1.534206373738833,1.293159962923033,0,1.002534475709069,1.499561809420202,1.054253652771024,0,232.4908424908425,889.6703296703297,761.5384615384615,27.3992673992674,815.934065934066,-0.380432,0.042786,0.897095,6.220703,2.310333,2.497253,1,2,4,1,2,100.000000
2021-04-07 12:43:01.694,0.6154770026519123,0.3046396706272871,-0.329339012287791,0,0.2608053798011918,0.7226811457682273,-0.09489500920601154,0,0.7928063179208057,1.054139612482882,0.6658746655240296,0,1.266557005266951,1.534206373738833,1.294411674607564,0,1.002534475709069,1.499561809420202,1.134253302146872,0,170.4395604395604,750.2564102564103,811.9047619047619,33.84615384615385,709.5604395604396,-0.379639,0.038818,0.895996,6.355286,2.026215,2.706604,1,2,4,1,2,100.000000
2021-04-07 12:43:02.697,0.6154770026519123,0.3046396706272871,0.07945991439357816,0,0.2608053798011918,0.7226811457682273,0.07285471412264155,0,0.7928063179208057,1.054139612482882,0.5095852290433028,0,1.266557005266951,1.534206373738833,1.265045245202966,0,1.002534475709069,1.499561809420202,1.045407417803572,0,674.1025641025641,753.8827838827839,794.5787545787546,532.2710622710623,1050.43956043956,-0.379944,0.038818,0.901001,6.422577,2.452393,2.624359,1,2,4,1,2,100.000000
2021-04-07 12:43:03.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:43:03.695,0.6154770026519123,0.3046396706272871,0.5330865209660176,0,0.2608053798011918,0.7226811457682273,0.4569617134090178,0,0.7928063179208057,1.054139612482882,0.6424557244556882,0,1.266557005266951,1.534206373738833,1.278966531047266,0,1.002534475709069,1.499561809420202,1.101041289435281,0,968.2417582417582,774.8351648351648,793.7728937728938,900.952380952381,1173.333333333333,-0.370178,0.031616,0.899170,5.816956,2.198181,2.474823,1,2,4,1,2,100.000000
2021-04-07 12:43:04.697,0.6154770026519123,0.3046396706272871,0.4143777224618536,0,0.2608053798011918,0.7226811457682273,0.3682487738244,0,0.7928063179208057,1.054139612482882,0.5327200404516504,0,1.266557005266951,1.534206373738833,1.337219071342023,0,1.002534475709069,1.499561809420202,1.250215733575204,0,1415.897435897436,782.893772893773,807.8754578754579,1627.838827838828,817.948717948718,-0.382446,0.034912,0.896240,6.437531,3.760834,1.914062,1,2,1,1,2,100.000000
2021-04-07 12:43:05.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-04-07 12:43:05.699,0.6154770026519123,0.3046396706272871,0.5699007328551093,0,0.2608053798011918,0.7226811457682273,0.3029571019203581,0,0.7928063179208057,1.054139612482882,0.5015573653925658,0,1.266557005266951,1.534206373738833,1.304038799123793,0,1.002534475709069,1.499561809420202,1.104062771620806,0,221.2087912087912,752.2710622710623,804.2490842490843,19.74358974358974,906.996336996337,-0.377258,0.038757,0.899902,5.966492,2.609406,2.624359,1,2,4,1,2,100.000000
2021-04-07 12:43:06.675,0.6154770026519123,0.3046396706272871,0.8688200292190513,0,0.2608053798011918,0.7226811457682273,0.6899991625315596,0,0.7928063179208057,1.054139612482882,0.6702208113308742,0,1.266557005266951,1.534206373738833,1.308556761789845,0,1.002534475709069,1.499561809420202,1.200508193998461,0,1446.923076923077,790.5494505494506,827.2161172161173,1618.571428571429,817.5457875457876,-0.385193,0.033813,0.896729,6.310425,2.661743,1.936493,1,2,4,1,2,100.000000
2021-04-07 12:43:07.634,0.6154770026519123,0.3046396706272871,0.6146115501315088,0,0.2608053798011918,0.7226811457682273,0.5246639242185585,0,0.7928063179208057,1.054139612482882,0.6727293292721905,0,1.266557005266951,1.534206373738833,1.152558059553394,0,1.002534475709069,1.499561809420202,1.17291749471019,0,1280.915750915751,803.8461538461539,809.0842490842491,1330.476190476191,862.6739926739926,-0.382202,0.027344,0.895813,5.644989,2.729034,2.280426,1,2,4,1,2,100.000000
2021-04-07 12:43:08.683,0.6154770026519123,0.3046396706272871,-0.1552050453113998,0,0.2608053798011918,0.7226811457682273,0.01109791957833739,0,0.7928063179208057,1.054139612482882,0.3691447113735796,0,1.266557005266951,1.534206373738833,1.261985235339874,0,1.002534475709069,1.499561809420202,1.080453476170973,0,959.3772893772895,823.992673992674,799.0109890109891,833.6630036630037,858.2417582417582,-0.390808,0.020508,0.897461,6.975861,3.147736,1.779480,1,2,4,1,2,100.000000
2021-04-07 12:43:09.696,0.6154770026519123,0.3046396706272871,0.5042049334823044,0,0.2608053798011918,0.7226811457682273,0.4698024066708925,0,0.7928063179208057,1.054139612482882,0.5809501058304273,0,1.266557005266951,1.534206373738833,1.25488400949778,0,1.002534475709069,1.499561809420202,1.211346633718185,0,143.0402930402931,744.6153846153846,792.5641025641025,14.50549450549451,763.5531135531136,-0.401733,0.031250,0.899231,6.295471,2.123413,2.287903,1,2,4,1,2,100.000000
2021-04-07 12:43:10.690,0.6154770026519123,0.3046396706272871,0.4343681001011092,0,0.2608053798011918,0.7226811457682273,0.3835825496814991,0,0.7928063179208057,1.054139612482882,0.5816779501088375,0,1.266557005266951,1.534206373738833,1.061388418003382,0,1.002534475709069,1.499561809420202,1.112107590695167,0,1303.479853479854,784.1025641025641,796.996336996337,1384.871794871795,961.3919413919414,-0.397461,0.016541,0.900818,8.089905,1.443024,-4.702911,1,2,4,1,2,100.000000
2021-04-07 12:43:11.681,0.6154770026519123,0.3046396706272871,0.002443987757087678,0,0.2608053798011918,0.7226811457682273,-0.1183798342837734,0,0.7928063179208057,1.054139612482882,0.3998235603932794,0,1.266557005266951,1.534206373738833,1.255291304582817,0,1.002534475709069,1.499561809420202,1.130641259485644,0,959.3772893772895,781.2820512820513,796.996336996337,869.5238095238095,649.1208791208792,-0.391846,0.006409,0.896667,4.403839,2.056122,5.704803,1,2,1,1,2,100.000000
2021-04-07 12:43:12.711,0.6154770026519123,0.3046396706272871,0.2719011395068247,0,0.2608053798011918,0.7226811457682273,0.07993797794214341,0,0.7928063179208057,1.054139612482882,0.4680586015473984,0,1.266557005266951,1.534206373738833,1.380063639703061,0,1.002534475709069,1.499561809420202,1.124191603634515,0,987.5824175824176,817.5457875457876,799.4139194139194,915.0549450549451,726.8864468864469,-0.389404,0.020630,0.895325,6.661835,2.863617,2.467346,1,2,1,1,2,100.000000
2021-04-07 12:43:13.671,0.6154770026519123,0.3046396706272871,0.5085505163234114,0,0.2608053798011918,0.7226811457682273,0.4241096862551114,0,0.7928063179208057,1.054139612482882,0.4918185607941512,0,1.266557005266951,1.534206373738833,1.270435744331176,0,1.002534475709069,1.499561809420202,1.020245178950571,0,1382.051282051282,804.6520146520147,795.3846153846154,1583.113553113553,821.1721611721612,-0.388794,0.022888,0.889526,7.319794,2.542114,3.117828,1,2,1,1,2,100.000000
